date,risk_value,daily_variation,trend
2023-06-02,253.94,0.6599999999999966,Increase
2023-06-03,254.61,0.6700000000000159,Increase
2023-06-04,254.61,0.0,No Change
2023-06-05,254.61,0.0,No Change
2023-06-06,256.6,1.990000000000009,Increase
2023-06-07,257.27,0.6699999999999591,Increase
2023-06-08,257.94,0.6700000000000159,Increase
2023-06-09,258.61,0.6700000000000159,Increase
2023-06-10,259.29,0.6800000000000068,Increase
2023-06-11,259.29,0.0,No Change
2023-06-12,259.29,0.0,No Change
2023-06-13,261.32,2.0299999999999727,Increase
2023-06-14,262.0,0.6800000000000068,Increase
2023-06-15,262.68,0.6800000000000068,Increase
2023-06-16,263.36,0.6800000000000068,Increase
2023-06-17,264.02,0.6599999999999682,Increase
2023-06-18,264.02,0.0,No Change
2023-06-19,264.02,0.0,No Change
2023-06-20,264.02,0.0,No Change
2023-06-21,264.02,0.0,No Change
2023-06-22,267.35,3.330000000000041,Increase
2023-06-23,268.02,0.6699999999999591,Increase
2023-06-24,268.69,0.6700000000000159,Increase
2023-06-25,268.69,0.0,No Change
2023-06-26,268.69,0.0,No Change
2023-06-27,270.72,2.0300000000000296,Increase
2023-06-28,271.4,0.67999999999995,Increase
2023-06-29,272.08,0.6800000000000068,Increase
2023-06-30,272.76,0.6800000000000068,Increase
2023-07-01,273.44,0.6800000000000068,Increase
2023-07-02,273.44,0.0,No Change
2023-07-03,273.44,0.0,No Change
2023-07-04,275.5,2.0600000000000023,Increase
2023-07-05,276.2,0.6999999999999886,Increase
2023-07-06,276.89,0.6899999999999977,Increase
2023-07-07,277.58,0.6899999999999977,Increase
2023-07-08,278.28,0.6999999999999886,Increase
2023-07-09,278.28,0.0,No Change
2023-07-10,278.28,0.0,No Change
2023-07-11,280.38,2.1000000000000227,Increase
2023-07-12,281.08,0.6999999999999886,Increase
2023-07-13,281.78,0.6999999999999886,Increase
2023-07-14,282.49,0.7100000000000364,Increase
2023-07-15,283.2,0.7099999999999795,Increase
2023-07-16,283.2,0.0,No Change
2023-07-17,283.2,0.0,No Change
2023-07-18,284.98,1.7800000000000296,Increase
2023-07-19,285.51,0.5299999999999727,Increase
2023-07-20,286.05,0.5400000000000205,Increase
2023-07-21,286.59,0.5399999999999636,Increase
2023-07-22,287.13,0.5400000000000205,Increase
2023-07-23,287.13,0.0,No Change
2023-07-24,287.13,0.0,No Change
2023-07-25,288.75,1.6200000000000045,Increase
2023-07-26,289.29,0.5400000000000205,Increase
2023-07-27,289.84,0.5499999999999545,Increase
2023-07-28,290.38,0.5400000000000205,Increase
2023-07-29,290.93,0.5500000000000114,Increase
2023-07-30,290.93,0.0,No Change
2023-07-31,290.93,0.0,No Change
2023-08-01,292.58,1.6499999999999773,Increase
2023-08-02,293.13,0.5500000000000114,Increase
2023-08-03,293.68,0.5500000000000114,Increase
2023-08-04,294.23,0.5500000000000114,Increase
2023-08-05,294.78,0.5499999999999545,Increase
2023-08-06,294.78,0.0,No Change
2023-08-07,294.78,0.0,No Change
2023-08-08,296.45,1.670000000000016,Increase
2023-08-09,297.01,0.5600000000000023,Increase
2023-08-10,297.57,0.5600000000000023,Increase
2023-08-11,298.13,0.5600000000000023,Increase
2023-08-12,298.69,0.5600000000000023,Increase
2023-08-13,298.69,0.0,No Change
2023-08-14,298.69,0.0,No Change
2023-08-15,300.38,1.6899999999999977,Increase
2023-08-16,300.94,0.5600000000000023,Increase
2023-08-17,301.54,0.6000000000000227,Increase
2023-08-18,302.13,0.589999999999975,Increase
2023-08-19,302.73,0.6000000000000227,Increase
2023-08-20,302.73,0.0,No Change
2023-08-21,302.73,0.0,No Change
2023-08-22,302.73,0.0,No Change
2023-08-23,305.12,2.3899999999999864,Increase
2023-08-24,305.72,0.6000000000000227,Increase
2023-08-25,306.33,0.6099999999999568,Increase
2023-08-26,306.93,0.6000000000000227,Increase
2023-08-27,306.93,0.0,No Change
2023-08-28,306.93,0.0,No Change
2023-08-29,308.75,1.8199999999999932,Increase
2023-08-30,309.36,0.6100000000000136,Increase
2023-08-31,309.97,0.6100000000000136,Increase
2023-09-01,310.58,0.6099999999999568,Increase
2023-09-02,311.2,0.6200000000000045,Increase
2023-09-03,311.2,0.0,No Change
2023-09-04,311.2,0.0,No Change
2023-09-05,313.04,1.8400000000000318,Increase
2023-09-06,313.66,0.6200000000000045,Increase
2023-09-07,314.28,0.6199999999999477,Increase
2023-09-08,314.9,0.6200000000000045,Increase
2023-09-09,315.52,0.6200000000000045,Increase
2023-09-10,315.52,0.0,No Change
2023-09-11,315.52,0.0,No Change
2023-09-12,317.39,1.8700000000000045,Increase
2023-09-13,318.02,0.6299999999999955,Increase
2023-09-14,318.64,0.6200000000000045,Increase
2023-09-15,319.27,0.6299999999999955,Increase
2023-09-16,319.9,0.6299999999999955,Increase
2023-09-17,319.9,0.0,No Change
2023-09-18,319.9,0.0,No Change
2023-09-19,323.66,3.7600000000000477,Increase
2023-09-20,324.93,1.2699999999999818,Increase
2023-09-21,326.19,1.259999999999991,Increase
2023-09-22,327.47,1.2800000000000296,Increase
2023-09-23,328.75,1.2799999999999727,Increase
2023-09-24,328.75,0.0,No Change
2023-09-25,328.75,0.0,No Change
2023-09-26,332.61,3.8600000000000136,Increase
2023-09-27,333.91,1.3000000000000114,Increase
2023-09-28,335.21,1.2999999999999545,Increase
2023-09-29,336.52,1.3100000000000023,Increase
2023-09-30,337.84,1.3199999999999932,Increase
2023-10-01,337.84,0.0,No Change
2023-10-02,337.84,0.0,No Change
2023-10-03,341.81,3.9700000000000273,Increase
2023-10-04,343.14,1.329999999999984,Increase
2023-10-05,344.48,1.3400000000000318,Increase
2023-10-06,345.83,1.349999999999966,Increase
2023-10-07,347.18,1.3500000000000227,Increase
2023-10-08,347.18,0.0,No Change
2023-10-09,347.18,0.0,No Change
2023-10-10,351.26,4.079999999999984,Increase
2023-10-11,352.63,1.3700000000000045,Increase
2023-10-12,354.01,1.3799999999999955,Increase
2023-10-13,355.39,1.3799999999999955,Increase
2023-10-14,355.39,0.0,No Change
2023-10-15,355.39,0.0,No Change
2023-10-16,355.39,0.0,No Change
2023-10-17,355.39,0.0,No Change
2023-10-18,362.35,6.960000000000036,Increase
2023-10-19,363.75,1.3999999999999773,Increase
2023-10-20,365.16,1.410000000000025,Increase
2023-10-21,366.57,1.4099999999999682,Increase
2023-10-22,366.57,0.0,No Change
2023-10-23,366.57,0.0,No Change
2023-10-24,370.84,4.269999999999982,Increase
2023-10-25,372.27,1.4300000000000068,Increase
2023-10-26,373.71,1.4399999999999977,Increase
2023-10-27,375.15,1.4399999999999977,Increase
2023-10-28,376.6,1.4500000000000455,Increase
2023-10-29,376.6,0.0,No Change
2023-10-30,376.6,0.0,No Change
2023-10-31,380.98,4.3799999999999955,Increase
2023-11-01,382.46,1.4799999999999613,Increase
2023-11-02,383.93,1.4700000000000273,Increase
2023-11-03,385.42,1.490000000000009,Increase
2023-11-04,386.91,1.490000000000009,Increase
2023-11-05,386.91,0.0,No Change
2023-11-06,386.91,0.0,No Change
2023-11-07,386.91,0.0,No Change
2023-11-08,392.92,6.009999999999991,Increase
2023-11-09,394.44,1.5199999999999818,Increase
2023-11-10,395.96,1.5199999999999818,Increase
2023-11-11,397.49,1.5300000000000296,Increase
2023-11-12,397.49,0.0,No Change
2023-11-13,397.49,0.0,No Change
2023-11-14,402.12,4.6299999999999955,Increase
2023-11-15,403.67,1.5500000000000114,Increase
2023-11-16,405.23,1.5600000000000023,Increase
2023-11-17,406.31,1.079999999999984,Increase
2023-11-18,407.39,1.079999999999984,Increase
2023-11-19,407.39,0.0,No Change
2023-11-20,407.39,0.0,No Change
2023-11-21,407.39,0.0,No Change
2023-11-22,411.75,4.360000000000014,Increase
2023-11-23,412.84,1.089999999999975,Increase
2023-11-24,413.94,1.1000000000000227,Increase
2023-11-25,415.04,1.1000000000000227,Increase
2023-11-26,415.04,0.0,No Change
2023-11-27,415.04,0.0,No Change
2023-11-28,418.37,3.329999999999984,Increase
2023-11-29,419.48,1.1100000000000136,Increase
2023-11-30,420.6,1.1200000000000045,Increase
2023-12-01,421.72,1.1200000000000045,Increase
2023-12-02,422.84,1.1199999999999477,Increase
2023-12-03,422.84,0.0,No Change
2023-12-04,422.84,0.0,No Change
2023-12-05,426.22,3.3800000000000523,Increase
2023-12-06,427.36,1.1399999999999864,Increase
2023-12-07,428.49,1.1299999999999955,Increase
2023-12-08,429.64,1.1499999999999773,Increase
2023-12-09,429.64,0.0,No Change
2023-12-10,429.64,0.0,No Change
2023-12-11,429.64,0.0,No Change
2023-12-12,434.23,4.590000000000032,Increase
2023-12-13,435.38,1.1499999999999773,Increase
2023-12-14,436.54,1.160000000000025,Increase
2023-12-15,437.7,1.1599999999999682,Increase
2023-12-16,438.87,1.170000000000016,Increase
2023-12-17,438.87,0.0,No Change
2023-12-18,438.87,0.0,No Change
2023-12-19,444.01,5.139999999999986,Increase
2023-12-20,445.74,1.7300000000000182,Increase
2023-12-21,447.48,1.740000000000009,Increase
2023-12-22,449.22,1.740000000000009,Increase
2023-12-23,450.97,1.75,Increase
2023-12-24,450.97,0.0,No Change
2023-12-25,450.97,0.0,No Change
2023-12-26,450.97,0.0,No Change
2023-12-27,458.03,7.059999999999945,Increase
2023-12-28,459.81,1.7800000000000296,Increase
2023-12-29,461.6,1.7900000000000205,Increase
2023-12-30,463.4,1.7999999999999545,Increase
2023-12-31,463.4,0.0,No Change
2024-01-01,463.4,0.0,No Change
2024-01-02,463.4,0.0,No Change
2024-01-03,470.66,7.260000000000048,Increase
2024-01-04,472.49,1.829999999999984,Increase
2024-01-05,474.33,1.839999999999975,Increase
2024-01-06,476.18,1.8500000000000227,Increase
2024-01-07,476.18,0.0,No Change
2024-01-08,476.18,0.0,No Change
2024-01-09,481.76,5.579999999999984,Increase
2024-01-10,483.64,1.8799999999999955,Increase
2024-01-11,485.52,1.8799999999999955,Increase
2024-01-12,487.41,1.8900000000000432,Increase
2024-01-13,489.31,1.8999999999999773,Increase
2024-01-14,489.31,0.0,No Change
2024-01-15,489.31,0.0,No Change
2024-01-16,495.04,5.730000000000018,Increase
2024-01-17,498.68,3.6399999999999864,Increase
2024-01-18,502.35,3.670000000000016,Increase
2024-01-19,506.05,3.6999999999999886,Increase
2024-01-20,509.77,3.7199999999999704,Increase
2024-01-21,509.77,0.0,No Change
2024-01-22,509.77,0.0,No Change
2024-01-23,521.1,11.330000000000041,Increase
2024-01-24,524.93,3.8299999999999272,Increase
2024-01-25,528.79,3.8600000000000136,Increase
2024-01-26,532.68,3.8899999999999864,Increase
2024-01-27,536.59,3.910000000000082,Increase
2024-01-28,536.59,0.0,No Change
2024-01-29,536.59,0.0,No Change
2024-01-30,548.52,11.92999999999995,Increase
2024-01-31,552.55,4.029999999999973,Increase
2024-02-01,556.62,4.07000000000005,Increase
2024-02-02,560.71,4.090000000000032,Increase
2024-02-03,564.83,4.1200000000000045,Increase
2024-02-04,564.83,0.0,No Change
2024-02-05,564.83,0.0,No Change
2024-02-06,577.39,12.559999999999945,Increase
2024-02-07,581.63,4.240000000000009,Increase
2024-02-08,585.91,4.279999999999973,Increase
2024-02-09,590.22,4.310000000000059,Increase
2024-02-10,594.56,4.339999999999918,Increase
2024-02-11,594.56,0.0,No Change
2024-02-12,594.56,0.0,No Change
2024-02-13,594.56,0.0,No Change
2024-02-14,594.56,0.0,No Change
2024-02-15,616.74,22.180000000000064,Increase
2024-02-16,621.28,4.539999999999964,Increase
2024-02-17,625.31,4.029999999999973,Increase
2024-02-18,625.31,0.0,No Change
2024-02-19,625.31,0.0,No Change
2024-02-20,637.54,12.230000000000018,Increase
2024-02-21,641.67,4.1299999999999955,Increase
2024-02-22,645.83,4.160000000000082,Increase
2024-02-23,650.01,4.17999999999995,Increase
2024-02-24,654.23,4.220000000000027,Increase
2024-02-25,654.23,0.0,No Change
2024-02-26,654.23,0.0,No Change
2024-02-27,667.03,12.799999999999955,Increase
2024-02-28,671.35,4.32000000000005,Increase
2024-02-29,675.7,4.350000000000023,Increase
2024-03-01,680.08,4.3799999999999955,Increase
2024-03-02,684.48,4.399999999999977,Increase
2024-03-03,684.48,0.0,No Change
2024-03-04,684.48,0.0,No Change
2024-03-05,697.88,13.399999999999977,Increase
2024-03-06,702.4,4.519999999999982,Increase
2024-03-07,706.95,4.550000000000068,Increase
2024-03-08,711.53,4.579999999999927,Increase
2024-03-09,716.14,4.610000000000014,Increase
2024-03-10,716.14,0.0,No Change
2024-03-11,716.14,0.0,No Change
2024-03-12,730.15,14.009999999999991,Increase
2024-03-13,734.88,4.730000000000018,Increase
2024-03-14,739.65,4.769999999999982,Increase
2024-03-15,744.44,4.790000000000077,Increase
2024-03-16,749.26,4.819999999999936,Increase
2024-03-17,749.26,0.0,No Change
2024-03-18,749.26,0.0,No Change
2024-03-19,758.31,9.049999999999955,Increase
2024-03-20,761.35,3.0400000000000773,Increase
2024-03-21,764.4,3.0499999999999545,Increase
2024-03-22,767.46,3.060000000000059,Increase
2024-03-23,770.54,3.0799999999999272,Increase
2024-03-24,770.54,0.0,No Change
2024-03-25,770.54,0.0,No Change
2024-03-26,779.84,9.300000000000068,Increase
2024-03-27,782.96,3.1200000000000045,Increase
2024-03-28,786.1,3.1399999999999864,Increase
2024-03-29,786.1,0.0,No Change
2024-03-30,786.1,0.0,No Change
2024-03-31,786.1,0.0,No Change
2024-04-01,786.1,0.0,No Change
2024-04-02,786.1,0.0,No Change
2024-04-03,786.1,0.0,No Change
2024-04-04,808.42,22.319999999999936,Increase
2024-04-05,811.66,3.240000000000009,Increase
2024-04-06,814.91,3.25,Increase
2024-04-07,814.91,0.0,No Change
2024-04-08,814.91,0.0,No Change
2024-04-09,824.75,9.840000000000032,Increase
2024-04-10,828.05,3.2999999999999545,Increase
2024-04-11,831.37,3.32000000000005,Increase
2024-04-12,834.7,3.330000000000041,Increase
2024-04-13,838.05,3.349999999999909,Increase
2024-04-14,838.05,0.0,No Change
2024-04-15,838.05,0.0,No Change
2024-04-16,848.17,10.120000000000005,Increase
2024-04-17,851.12,2.9500000000000455,Increase
2024-04-18,854.09,2.9700000000000273,Increase
2024-04-19,857.06,2.9699999999999136,Increase
2024-04-20,860.05,2.990000000000009,Increase
2024-04-21,860.05,0.0,No Change
2024-04-22,860.05,0.0,No Change
2024-04-23,869.07,9.020000000000095,Increase
2024-04-24,872.1,3.0299999999999727,Increase
2024-04-25,875.14,3.0399999999999636,Increase
2024-04-26,878.19,3.050000000000068,Increase
2024-04-27,881.25,3.0599999999999454,Increase
2024-04-28,881.25,0.0,No Change
2024-04-29,881.25,0.0,No Change
2024-04-30,890.49,9.240000000000009,Increase
2024-05-01,893.6,3.1100000000000136,Increase
2024-05-02,893.6,0.0,No Change
2024-05-03,899.84,6.240000000000009,Increase
2024-05-04,902.97,3.1299999999999955,Increase
2024-05-05,902.97,0.0,No Change
2024-05-06,902.97,0.0,No Change
2024-05-07,912.45,9.480000000000018,Increase
2024-05-08,915.62,3.169999999999959,Increase
2024-05-09,918.82,3.2000000000000455,Increase
2024-05-10,922.02,3.199999999999932,Increase
2024-05-11,925.23,3.2100000000000364,Increase
2024-05-12,925.23,0.0,No Change
2024-05-13,925.23,0.0,No Change
2024-05-14,934.94,9.710000000000036,Increase
2024-05-15,938.19,3.25,Increase
2024-05-16,941.46,3.269999999999982,Increase
2024-05-17,944.03,2.5699999999999363,Increase
2024-05-18,946.6,2.57000000000005,Increase
2024-05-19,946.6,0.0,No Change
2024-05-20,946.6,0.0,No Change
2024-05-21,954.36,7.759999999999991,Increase
2024-05-22,956.96,2.6000000000000227,Increase
2024-05-23,959.57,2.6100000000000136,Increase
2024-05-24,962.18,2.6099999999999,Increase
2024-05-25,964.8,2.6200000000000045,Increase
2024-05-26,964.8,0.0,No Change
2024-05-27,964.8,0.0,No Change
2024-05-28,972.71,7.910000000000082,Increase
2024-05-29,975.36,2.6499999999999773,Increase
2024-05-30,978.02,2.659999999999968,Increase
2024-05-31,980.68,2.659999999999968,Increase
2024-06-01,983.35,2.6700000000000728,Increase
2024-06-02,983.35,0.0,No Change
2024-06-03,983.35,0.0,No Change
2024-06-04,991.41,8.059999999999945,Increase
2024-06-05,994.11,2.7000000000000455,Increase
2024-06-06,996.82,2.7100000000000364,Increase
2024-06-07,999.54,2.7199999999999136,Increase
2024-06-08,1002.26,2.7200000000000273,Increase
2024-06-09,1002.26,0.0,No Change
2024-06-10,1002.26,0.0,No Change
2024-06-11,1010.47,8.210000000000036,Increase
2024-06-12,1013.23,2.759999999999991,Increase
2024-06-13,1015.99,2.759999999999991,Increase
2024-06-14,1018.75,2.759999999999991,Increase
2024-06-15,1021.53,2.7799999999999727,Increase
2024-06-16,1021.53,0.0,No Change
2024-06-17,1021.53,0.0,No Change
2024-06-18,1021.53,0.0,No Change
2024-06-19,1028.54,7.009999999999991,Increase
2024-06-20,1029.95,1.4100000000000819,Increase
2024-06-21,1029.95,0.0,No Change
2024-06-22,1029.95,0.0,No Change
2024-06-23,1029.95,0.0,No Change
2024-06-24,1029.95,0.0,No Change
2024-06-25,1037.03,7.079999999999927,Increase
2024-06-26,1038.46,1.4300000000000637,Increase
2024-06-27,1039.88,1.4200000000000728,Increase
2024-06-28,1041.31,1.4299999999998363,Increase
2024-06-29,1042.74,1.4300000000000637,Increase
2024-06-30,1042.74,0.0,No Change
2024-07-01,1042.74,0.0,No Change
2024-07-02,1047.04,4.2999999999999545,Increase
2024-07-03,1048.47,1.4300000000000637,Increase
2024-07-04,1049.91,1.4400000000000546,Increase
2024-07-05,1051.35,1.4399999999998272,Increase
2024-07-06,1052.8,1.4500000000000455,Increase
2024-07-07,1052.8,0.0,No Change
2024-07-08,1052.8,0.0,No Change
2024-07-09,1057.14,4.3400000000001455,Increase
2024-07-10,1057.14,0.0,No Change
2024-07-11,1060.04,2.8999999999998636,Increase
2024-07-12,1061.5,1.4600000000000364,Increase
2024-07-13,1062.95,1.4500000000000455,Increase
2024-07-14,1062.95,0.0,No Change
2024-07-15,1062.95,0.0,No Change
2024-07-16,1067.33,4.379999999999882,Increase
2024-07-17,1068.88,1.550000000000182,Increase
2024-07-18,1070.44,1.5599999999999454,Increase
2024-07-19,1071.99,1.5499999999999545,Increase
2024-07-20,1073.55,1.5599999999999454,Increase
2024-07-21,1073.55,0.0,No Change
2024-07-22,1073.55,0.0,No Change
2024-07-23,1078.23,4.680000000000064,Increase
2024-07-24,1079.79,1.5599999999999454,Increase
2024-07-25,1081.36,1.5699999999999363,Increase
2024-07-26,1082.93,1.5700000000001637,Increase
2024-07-27,1084.5,1.5699999999999363,Increase
2024-07-28,1084.5,0.0,No Change
2024-07-29,1084.5,0.0,No Change
2024-07-30,1089.23,4.730000000000018,Increase
2024-07-31,1090.82,1.5899999999999181,Increase
2024-08-01,1092.4,1.5800000000001546,Increase
2024-08-02,1093.98,1.5799999999999272,Increase
2024-08-03,1095.57,1.5899999999999181,Increase
2024-08-04,1095.57,0.0,No Change
2024-08-05,1095.57,0.0,No Change
2024-08-06,1100.35,4.779999999999973,Increase
2024-08-07,1101.95,1.6000000000001364,Increase
2024-08-08,1103.55,1.599999999999909,Increase
2024-08-09,1105.15,1.6000000000001364,Increase
2024-08-10,1106.76,1.6099999999999,Increase
2024-08-11,1106.76,0.0,No Change
2024-08-12,1106.76,0.0,No Change
2024-08-13,1111.58,4.819999999999936,Increase
2024-08-14,1113.2,1.6200000000001182,Increase
2024-08-15,1114.81,1.6099999999999,Increase
2024-08-16,1116.43,1.6200000000001182,Increase
2024-08-17,1117.84,1.4099999999998545,Increase
2024-08-18,1117.84,0.0,No Change
2024-08-19,1117.84,0.0,No Change
2024-08-20,1122.1,4.259999999999991,Increase
2024-08-21,1123.52,1.4200000000000728,Increase
2024-08-22,1124.94,1.4200000000000728,Increase
2024-08-23,1126.36,1.4199999999998454,Increase
2024-08-24,1127.79,1.4300000000000637,Increase
2024-08-25,1127.79,0.0,No Change
2024-08-26,1127.79,0.0,No Change
2024-08-27,1132.08,4.289999999999964,Increase
2024-08-28,1133.51,1.4300000000000637,Increase
2024-08-29,1134.95,1.4400000000000546,Increase
2024-08-30,1136.38,1.4300000000000637,Increase
2024-08-31,1137.82,1.4399999999998272,Increase
2024-09-01,1137.82,0.0,No Change
2024-09-02,1137.82,0.0,No Change
2024-09-03,1142.15,4.330000000000155,Increase
2024-09-04,1143.59,1.4399999999998272,Increase
2024-09-05,1145.04,1.4500000000000455,Increase
2024-09-06,1146.49,1.4500000000000455,Increase
2024-09-07,1147.94,1.4500000000000455,Increase
2024-09-08,1147.94,0.0,No Change
2024-09-09,1147.94,0.0,No Change
2024-09-10,1152.31,4.369999999999891,Increase
2024-09-11,1153.77,1.4600000000000364,Increase
2024-09-12,1155.23,1.4600000000000364,Increase
2024-09-13,1156.69,1.4600000000000364,Increase
2024-09-14,1158.15,1.4600000000000364,Increase
2024-09-15,1158.15,0.0,No Change
2024-09-16,1158.15,0.0,No Change
2024-09-17,1162.68,4.529999999999973,Increase
2024-09-18,1164.28,1.599999999999909,Increase
2024-09-19,1165.88,1.6000000000001364,Increase
2024-09-20,1167.48,1.599999999999909,Increase
2024-09-21,1169.08,1.599999999999909,Increase
2024-09-22,1169.08,0.0,No Change
2024-09-23,1169.08,0.0,No Change
2024-09-24,1173.9,4.820000000000164,Increase
2024-09-25,1175.51,1.6099999999999,Increase
2024-09-26,1177.12,1.6099999999999,Increase
2024-09-27,1178.74,1.6200000000001182,Increase
2024-09-28,1180.35,1.6099999999999,Increase
2024-09-29,1180.35,0.0,No Change
2024-09-30,1180.35,0.0,No Change
2024-10-01,1185.22,4.870000000000118,Increase
2024-10-02,1186.85,1.6299999999998818,Increase
2024-10-03,1188.48,1.6300000000001091,Increase
2024-10-04,1190.11,1.6299999999998818,Increase
2024-10-05,1191.74,1.6300000000001091,Increase
2024-10-06,1191.74,0.0,No Change
2024-10-07,1191.74,0.0,No Change
2024-10-08,1196.65,4.910000000000082,Increase
2024-10-09,1198.3,1.6499999999998636,Increase
2024-10-10,1199.94,1.6400000000001,Increase
2024-10-11,1201.59,1.6499999999998636,Increase
2024-10-12,1201.59,0.0,No Change
2024-10-13,1201.59,0.0,No Change
2024-10-14,1201.59,0.0,No Change
2024-10-15,1208.2,6.610000000000127,Increase
2024-10-16,1209.85,1.6499999999998636,Increase
2024-10-17,1211.2,1.3500000000001364,Increase
2024-10-18,1212.54,1.3399999999999181,Increase
2024-10-19,1213.89,1.3500000000001364,Increase
2024-10-20,1213.89,0.0,No Change
2024-10-21,1213.89,0.0,No Change
2024-10-22,1217.94,4.0499999999999545,Increase
2024-10-23,1219.29,1.349999999999909,Increase
2024-10-24,1220.64,1.3500000000001364,Increase
2024-10-25,1222.0,1.3599999999999,Increase
2024-10-26,1223.36,1.3599999999999,Increase
2024-10-27,1223.36,0.0,No Change
2024-10-28,1223.36,0.0,No Change
2024-10-29,1227.43,4.070000000000164,Increase
2024-10-30,1228.8,1.3699999999998909,Increase
2024-10-31,1230.16,1.3600000000001273,Increase
2024-11-01,1231.53,1.3699999999998909,Increase
2024-11-02,1232.9,1.3700000000001182,Increase
2024-11-03,1232.9,0.0,No Change
2024-11-04,1232.9,0.0,No Change
2024-11-05,1237.01,4.1099999999999,Increase
2024-11-06,1238.38,1.3700000000001182,Increase
2024-11-07,1238.38,0.0,No Change
2024-11-08,1241.13,2.75,Increase
2024-11-09,1242.51,1.3799999999998818,Increase
2024-11-10,1242.51,0.0,No Change
2024-11-11,1242.51,0.0,No Change
2024-11-12,1246.65,4.1400000000001,Increase
2024-11-13,1248.04,1.3899999999998727,Increase
2024-11-14,1249.42,1.3800000000001091,Increase
2024-11-15,1250.81,1.3899999999998727,Increase
2024-11-16,1252.2,1.3900000000001,Increase
2024-11-17,1252.2,0.0,No Change
2024-11-18,1252.2,0.0,No Change
2024-11-19,1252.2,0.0,No Change
2024-11-20,1256.66,4.460000000000036,Increase
2024-11-21,1257.77,1.1099999999999,Increase
2024-11-22,1258.89,1.1200000000001182,Increase
2024-11-23,1260.01,1.1199999999998909,Increase
2024-11-24,1260.01,0.0,No Change
2024-11-25,1260.01,0.0,No Change
2024-11-26,1263.37,3.3599999999999,Increase
2024-11-27,1264.49,1.1200000000001182,Increase
2024-11-28,1265.61,1.1199999999998909,Increase
2024-11-29,1266.74,1.1300000000001091,Increase
2024-11-30,1267.86,1.1199999999998909,Increase
2024-12-01,1267.86,0.0,No Change
2024-12-02,1267.86,0.0,No Change
2024-12-03,1271.25,3.3900000000001,Increase
2024-12-04,1272.38,1.1300000000001091,Increase
2024-12-05,1273.51,1.1299999999998818,Increase
2024-12-06,1274.64,1.1300000000001091,Increase
2024-12-07,1275.77,1.1299999999998818,Increase
2024-12-08,1275.77,0.0,No Change
2024-12-09,1275.77,0.0,No Change
2024-12-10,1279.17,3.400000000000091,Increase
2024-12-11,1280.31,1.1399999999998727,Increase
2024-12-12,1281.45,1.1400000000001,Increase
2024-12-13,1282.59,1.1399999999998727,Increase
2024-12-14,1283.73,1.1400000000001,Increase
2024-12-15,1283.73,0.0,No Change
2024-12-16,1283.73,0.0,No Change
2024-12-17,1286.99,3.259999999999991,Increase
2024-12-18,1287.98,0.9900000000000091,Increase
2024-12-19,1288.96,0.9800000000000182,Increase
2024-12-20,1289.95,0.9900000000000091,Increase
2024-12-21,1290.94,0.9900000000000091,Increase
2024-12-22,1290.94,0.0,No Change
2024-12-23,1290.94,0.0,No Change
2024-12-24,1293.9,2.9600000000000364,Increase
2024-12-25,1294.89,0.9900000000000091,Increase
2024-12-26,1294.89,0.0,No Change
2024-12-27,1296.88,1.990000000000009,Increase
2024-12-28,1297.87,0.9899999999997817,Increase
2024-12-29,1297.87,0.0,No Change
2024-12-30,1297.87,0.0,No Change
2024-12-31,1300.85,2.980000000000018,Increase
2025-01-01,1301.85,1.0,Increase
2025-01-02,1301.85,0.0,No Change
2025-01-03,1303.84,1.990000000000009,Increase
2025-01-04,1304.84,1.0,Increase
2025-01-05,1304.84,0.0,No Change
2025-01-06,1304.84,0.0,No Change
2025-01-07,1307.84,3.0,Increase
2025-01-08,1308.84,1.0,Increase
2025-01-09,1309.84,1.0,Increase
2025-01-10,1310.84,1.0,Increase
2025-01-11,1311.85,1.009999999999991,Increase
2025-01-12,1311.85,0.0,No Change
2025-01-13,1311.85,0.0,No Change
2025-01-14,1314.86,3.009999999999991,Increase
2025-01-15,1315.87,1.009999999999991,Increase
2025-01-16,1316.87,1.0,Increase
2025-01-17,1318.01,1.1400000000001,Increase
2025-01-18,1319.14,1.1300000000001091,Increase
2025-01-19,1319.14,0.0,No Change
2025-01-20,1319.14,0.0,No Change
2025-01-21,1322.54,3.3999999999998636,Increase
2025-01-22,1323.68,1.1400000000001,Increase
2025-01-23,1324.82,1.1399999999998727,Increase
2025-01-24,1325.96,1.1400000000001,Increase
2025-01-25,1327.1,1.1399999999998727,Increase
2025-01-26,1327.1,0.0,No Change
2025-01-27,1327.1,0.0,No Change
2025-01-28,1330.52,3.4200000000000728,Increase
2025-01-29,1331.67,1.150000000000091,Increase
2025-01-30,1332.81,1.1399999999998727,Increase
2025-01-31,1333.96,1.150000000000091,Increase
2025-02-01,1335.11,1.1499999999998636,Increase
2025-02-02,1335.11,0.0,No Change
2025-02-03,1335.11,0.0,No Change
2025-02-04,1338.55,3.4400000000000546,Increase
2025-02-05,1339.7,1.150000000000091,Increase
2025-02-06,1340.86,1.1599999999998545,Increase
2025-02-07,1342.01,1.150000000000091,Increase
2025-02-08,1343.16,1.150000000000091,Increase
2025-02-09,1343.16,0.0,No Change
2025-02-10,1343.16,0.0,No Change
2025-02-11,1346.63,3.4700000000000273,Increase
2025-02-12,1347.79,1.1599999999998545,Increase
2025-02-13,1348.95,1.1600000000000819,Increase
